fiscal_year,location_name,location_type_description,Location_Category_Description,Grades_text,Grades_final_text,primary_address_line_1,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,id
"2,020",P.S. 153 Homecrest,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1970 HOMECREST AVENUE,995350,158305,-73.960027,40.601179,315
"2,020",The Windsor Terrace School,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1625 11 AVENUE,990918,178641,-73.975967,40.657002,307
"2,020",P.S./ I.S. 155 Nicholas Herkimer,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1355 HERKIMER STREET,1009579,186170,-73.908682,40.677634,316
"2,020",P.S. 156 Waverly,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",104 SUTTER AVENUE,1007032,181766,-73.91788,40.665553,316
"2,020",P.S./I.S. 157 The Benjamin Franklin Health & Scien,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05",850 KENT AVENUE,995342,192631,-73.959999,40.695397,303
"2,020",P.S. 158 Warwick,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",400 ASHFORD STREET,1016091,184340,-73.885214,40.67259,305
"2,020",P.S. 159 Isaac Pitkin,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2781 PITKIN AVENUE,1020391,185629,-73.869705,40.676111,305
"2,020",P.S. 160 William T. Sampson,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",5105 Fort Hamilton Parkway,984515,171328,-73.999045,40.636932,312
"2,020",P.S. 161 The Crown,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",330 CROWN STREET,998331,181834,-73.949243,40.665757,309
"2,020",J.H.S. 162 The Willoughby,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1390 WILLOUGHBY AVENUE,1006529,196799,-73.919643,40.706816,304
"2,020",P.S. 163 Bath Beach,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05",109 BAY 14TH STREET,982176,160328,-74.007469,40.606739,311
"2,020",P.S. 164 Caesar Rodney,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",4211 14 AVENUE,988208,171390,-73.985739,40.637101,312
"2,020",P.S. 165 Ida Posner,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",76 LOTT AVENUE,1008961,178674,-73.910938,40.657061,316
"2,020",J.H.S. 166 George Gershwin,General Academic,Junior High-Intermediate-Middle,"08,SE","06,07,08",800 VAN SICLEN AVE,1015961,179729,-73.885704,40.659934,305
"2,020",P.S. 167 The Parkway,General Academic,Elementary,,"PK,0K,01,02,03,04,05",1025 EASTERN PARKWAY,1002471,183221,-73.934316,40.669557,308
"2,020",The Brooklyn School for Math and Research,General Academic,High school,"09,10,11,12,SE","09,10,11,12",400 IRVING AVENUE,1008721,193027,-73.911751,40.696457,304
"2,020",P.S. 169 Sunset Park,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",4305 7 AVENUE,983778,174568,-74.0017,40.645825,307
"2,020",Ralph A. Fabrizio School,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",619 72ND STREET,979054,168939,-74.018719,40.630373,310
"2,020",Ralph A. Fabrizio School,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",619 72ND STREET,979054,168939,-74.018719,40.630373,310
"2,020",I.S. 171 Abraham Lincoln,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",528 RIDGEWOOD AVENUE,1020461,189178,-73.869434,40.685852,305
"2,020",P.S. 172 Beacon School of Excellence,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",825 4 AVENUE,984197,178888,-74.000191,40.657682,307
"2,020",P.S. 174 Dumont,General Academic,K-8,"05,SE","PK,0K,01,02,03,04,05,06,07,08",574 DUMONT AVENUE,1012657,181733,-73.897604,40.665446,305
"2,020",P.S. 176 Ovington,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1225 69 STREET,982805,166921,-74.005205,40.624835,310
"2,020",P.S. 177 The Marlboro,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",346 AVENUE P,991351,160850,-73.974425,40.608169,311
"2,020",P.S. 178 Saint Clair Mckelway,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",2163 DEAN STREET,1007734,185347,-73.915337,40.67538,316
"2,020",P.S. 179 Kensington,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",202 AVENUE C,990561,172493,-73.97726,40.640127,312
"2,020",The SEEALL Academy,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",5601 16 AVENUE,987234,167511,-73.98925,40.626454,312
"2,020",P.S. 181 Brooklyn,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1023 NEW YORK AVENUE,999267,175444,-73.945883,40.648217,317
"2,020",Success Academy Charter School - Williamsburg,General Academic,Elementary,"0K,01,02,03,04,05,06,08","0K,01,02,03,04,05,06,07,08",183 SOUTH  3 STREET,995301,198649,-73.960137,40.711915,301
"2,020",P.S. 183 Daniel Chappie James,General Academic,K-8,NULL,"0K,01,02,03,04,05,06,08",76 RIVERDALE AVENUE,1008129,179818,-73.9139,40.6602,316
"2,020",P.S. 184 Newport,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08,SE",273 NEWPORT STREET,1010606,179887,-73.905004,40.660385,316
"2,020",P.S. 185 Walter Kassenbrock,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",8601 RIDGE BOULEVARD,974970,166472,-74.033429,40.623598,310
"2,020",P.S. 186 Dr. Irving A Gladstone,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",7601 19 AVENUE,985844,161850,-73.994258,40.610917,311
"2,020",The Christa McAuliffe School\I.S. 187,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1171 65 STREET,983172,168048,-74.003883,40.627929,310
"2,020",P.S. 188 Michael E. Berdy,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",3314 NEPTUNE AVENUE,984114,149396,-74.000489,40.576733,313
"2,020",P.S. 189 The Bilingual Center,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",1100 EAST NEW YORK AVENUE,1004936,181646,-73.925435,40.665228,317
"2,020",P.S. 190 Sheffield,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",590 SHEFFIELD AVENUE,1013415,180567,-73.894877,40.662243,305
"2,020",P.S. 332 Charles H. Houston,General Academic,K-8,"05,SE","PK,0K,01,02,03,04,05,06,07,08",51 CHRISTOPHER AVENUE,1010320,184197,-73.906018,40.672216,316
"2,020",P.S. 191 Paul Robeson,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1600 PARK PLACE,1005297,184015,-73.924127,40.67173,308
"2,020",P.S. 192 - The Magnet School for Math and Science,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",4715 18 AVENUE,989929,168366,-73.97954,40.6288,312
"2,020",P.S. 193 Gil Hodges,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2515 AVENUE L,998041,165921,-73.950321,40.62208,314
"2,020",P.S. 194 Raoul Wallenberg,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",3117 AVENUE W,1002533,157176,-73.934163,40.598069,315
"2,020",P.S. 195 Manhattan Beach,General Academic,Elementary,"PK,0K,01,02,03,04,05","PK,0K,01,02,03,04,05",131 IRWIN STREET,999945,150650,-73.943498,40.580161,315
"2,020",P.S. 196 Ten Eyck,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",207 BUSHWICK AVENUE,1001055,197519,-73.939385,40.708804,301
"2,020",P.S. 197 - The Kings Highway Academy,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1599 EAST  22 STREET,997744,162372,-73.951398,40.612339,314
"2,020",P.S. 198 Brooklyn,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",4105 FARRAGUT ROAD,1001712,171578,-73.937083,40.637601,317
"2,020",P.S. 199 Frederick Wachtel,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1100 ELM AVENUE,994515,163817,-73.963026,40.61631,314
"2,020",P.S. 200 Benson School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1940 BENSON AVENUE,983718,158896,-74.001915,40.602809,311
"2,020",J.H.S. 201 The Dyker Heights,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",8010 12 AVENUE,980433,164811,-74.013749,40.619043,310
"2,020",P.S. 202 Ernest S. Jenkyns,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",982 HEGEMAN AVENUE,1018627,181876,-73.876084,40.665817,305
"2,020",P.S. 203 Floyd Bennett School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",5101 AVENUE M,1004867,165936,-73.925732,40.622108,318
"2,020",P.S. 204 Vince Lombardi,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",8101 15 AVENUE,982546,162804,-74.006137,40.613535,311
"2,020",P.S. 205 Clarion,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",6701 20 AVENUE,987917,163242,-73.986792,40.614737,311
"2,020",P.S. 206 Joseph F Lamb,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",2200 GRAVESEND NECK ROAD,998565,156739,-73.948453,40.596876,315
"2,020",P.S. 207 Elizabeth G. Leary,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",4011 FILLMORE AVENUE,1003550,162974,-73.930485,40.613981,318
"2,020",P.S. 208 Elsa Ebeling,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",4801 AVENUE D,1003427,173437,-73.930898,40.6427,317
"2,020",P.S. 209 Margaret Mead,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",2609 EAST  7 STREET,995029,153066,-73.961191,40.5868,313
"2,020",I.S. 211 John Wilson,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1001 EAST 100 STREET,1013327,173531,-73.895224,40.642931,318
"2,020",P.S. 212 Lady Deborah Moody,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",87 BAY  49 STREET,988314,153360,-73.985368,40.587612,313
"2,020",P.S. 213 New Lots,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",580 HEGEMAN AVENUE,1014778,179695,-73.889968,40.659845,305
"2,020",P.S. 214 Michael Friedsam,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2944 PITKIN AVENUE,1022262,185548,-73.862961,40.675881,305
"2,020",P.S. 215 Morris H. Weiss,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",415 AVENUE S,992533,158866,-73.970171,40.602722,315
"2,020",P.S. 216 Arturo Toscanini,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",350 AVENUE X,992680,154231,-73.969647,40.59,315
"2,020",P.S. 217 Colonel David Marcus School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1100 NEWKIRK AVENUE,993564,170073,-73.966442,40.633482,314
"2,020",J.H.S. 218 James P. Sinnott,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",370 FOUNTAIN AVENUE,1019054,183408,-73.874537,40.67002,305
"2,020",P.S. 219 Kennedy-King,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1060 CLARKSON AVENUE,1005809,179317,-73.922296,40.658834,317
"2,020",J.H.S. 220 John J. Pershing,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",4812 9TH AVENUE,983903,172809,-74.00125,40.640997,312
"2,020",P.S. 221 Toussaint L'Ouverture,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",791 EMPIRE BOULEVARD,1002074,181183,-73.935753,40.663964,309
"2,020",P.S. 222 Katherine R. Snyder,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",3301 QUENTIN ROAD,1001129,162981,-73.939205,40.614005,318
"2,020",J.H.S. 223 The Montauk,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",4200 16 AVENUE,989128,170661,-73.982424,40.6351,312
"2,020",P.S. 224 Hale A. Woodruff,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",757 WORTMAN AVENUE,1021275,181270,-73.866542,40.664143,305
"2,020",P.S. K225 - The Eileen E. Zaglin,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1075 OCEAN VIEW AVENUE,996512,150684,-73.955856,40.58026,313
"2,020",P.S. 226 Alfred De B. Mason,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",6006 23 AVENUE,990608,163486,-73.977099,40.615405,312
"2,020",J.H.S. 227 Edward B. Shallow,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",6500 16 AVENUE,985371,165925,-73.995961,40.622102,311
"2,020",I.S. 228 David A. Boody,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",228 AVENUE S,990692,158114,-73.976801,40.60066,311
"2,020",P.S. 229 Dyker,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",1400 BENSON AVENUE,980478,161637,-74.013585,40.610331,311
"2,020",P.S. 230 Doris L. Cohen,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1 ALBEMARLE ROAD,989657,174490,-73.980515,40.645609,312
"2,020",P.S. K231,Special Education,K-8,"0K,01,02,03,04,05,06,07,08,09,SE","01,02,03,04,05,06,07,08,09,SE",5601 16 AVENUE,987234,167511,-73.98925,40.626454,312
"2,020",I.S. 232 The Winthrop,General Academic,Junior High-Intermediate-Middle,"08,SE","06,07,08",905 WINTHROP STREET,1003928,179168,-73.929,40.6584,317
"2,020",P.S. 233 Langston Hughes,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",9301 AVENUE B,1008035,176699,-73.914282,40.651642,317
"2,020",Lafayette High School,General Academic,High school,"09,10,11,12","09,10,11,12",2630 BENSON AVENUE,988051,155333,-73.986313,40.593028,313
"2,020",J.H.S. 234 Arthur W. Cunningham,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1875 EAST  17 STREET,996685,159496,-73.955217,40.604447,315
"2,020",P.S. 235 Janice Marie Knight School,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",525 LENOX ROAD,1000642,178039,-73.940922,40.655337,317
"2,020",P.S. 236 Mill Basin,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",6302 AVENUE U,1008680,163530,-73.912005,40.615494,318
"2,020",P.S. 238 Anne Sullivan,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1633 EAST  8 STREET,994083,161081,-73.964586,40.608801,315
"2,020",Mark Twain I.S. 239 for the Gifted & Talented,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2401 NEPTUNE AVENUE,986348,150091,-73.992447,40.57864,313
"2,020",Andries Hudde,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2500 NOSTRAND AVENUE,999008,166544,-73.946836,40.623788,314
"2,020",P.S. 241 Emma L. Johnston,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",976 PRESIDENT STREET,995090,182982,-73.960924,40.668913,309
"2,020",P.S. 243K- The Weeksville School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1580 DEAN STREET,1002254,185450,-73.935093,40.675675,308
"2,020",P.S. 244 Richard R. Green,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",5404 TILDEN AVENUE,1004898,175315,-73.925592,40.647851,317
"2,020",P.S. 245,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",249 EAST 17TH STREET,994589,174243,-73.962743,40.644927,314
"2,020",M.S. 246 Walt Whitman,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",72 VERONICA PLACE,997159,175492,-73.95348,40.648352,317
"2,020",P.S. 247 Brooklyn,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",7000 21 AVENUE,987805,162335,-73.987195,40.612247,311
"2,020",P.S. 249 The Caton,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",18 MARLBOROUGH ROAD,993558,175912,-73.966456,40.649509,314
"2,020",P.S. 250 George H. Lindsay,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",108 MONTROSE AVENUE,999316,196754,-73.945659,40.706708,301
"2,020",HS Of Redirection,Alternative,High school,NULL,"09,10,11,12",226 BRISTOL STREET,1008745,181886,-73.9117,40.6659,316
"2,020",P.S. 251 Paerdegat,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1037 EAST  54 STREET,1005374,169522,-73.923894,40.63195,318
"2,020",I.S. 252 Arthur S. Somers,General Academic,Junior High-Intermediate-Middle,"07,08,SE","06,07,08",1084 LENOX ROAD,1006416,179121,-73.9201,40.6583,317
"2,020",P.S. 253,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",601 OCEANVIEW AVENUE,994816,150675,-73.961962,40.580237,313
"2,020",P.S. 254 Dag Hammarskjold,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1801 AVENUE Y,997706,154635,-73.95155,40.591103,315
"2,020",P.S. 255 Barbara Reing School,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1866 EAST  17 STREET,996498,159501,-73.955891,40.604461,315
"2,020",P.S. 256 Benjamin Banneker,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",114 KOSCIUSZKO STREET,998224,190883,-73.94961,40.690595,303
"2,020",P.S. 257 John F. Hylan,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",60 COOK STREET,1000513,195316,-73.941345,40.702759,301
"2,020",J.H.S. 258 David Ruggles,General Academic,Junior High-Intermediate-Middle,"08,SE","06,07,08,09",141 MACON STREET,999381,187596,-73.9454,40.6816,303
"2,020",J.H.S. 259 William McKinley,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",7305 FT HAMILTON PARKWAY,980188,167378,-74.014633,40.626089,310
"2,020",P.S. 260 Breuckelen,General Academic,Elementary,5,"PK,0K,01,02,03,04,05,06,SE",875 WILLIAMS AVENUE,1013858,177334,-73.893294,40.653368,318
"2,020",P.S. 261 Philip Livingston,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",314 PACIFIC STREET,987393,189649,-73.988667,40.687218,302
"2,020",P.S. 262 El Hajj Malik El Shabazz Elementary Schoo,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",500 MACON STREET,1003628,188101,-73.930132,40.682949,303
"2,020",P.S. 264 Bay Ridge Elementary School For The Arts,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",371 89th Street,976076,165534,-74.029444,40.621025,310
"2,020",Dr. Susan S. McKinney Secondary School of the Arts,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",101 PARK AVENUE,990876,193278,-73.976104,40.697177,302
"2,020",M.S. K266 - Park Place Community Middle School,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",62 PARK PLACE,990727,186586,-73.976648,40.678809,306
"2,020","M.S. 267 Math, Science & Technology",General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",800 GATES AVENUE,1003090,189930,-73.932066,40.68797,303
"2,020",P.S. 268 Emma Lazarus,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",133 EAST  53 STREET,1004349,178801,-73.92756,40.657421,317
"2,020",P.S. 269 Nostrand,General Academic,Elementary,"03,04,05,SE","03,04,05",1957 NOSTRAND AVENUE,998773,171585,-73.947672,40.637625,317
"2,020",P.S. 270 Johann DeKalb,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",241 EMERSON PLACE,995028,191129,-73.961134,40.691275,302
"2,020",I.S. 271 John M. Coleman,General Academic,Junior High-Intermediate-Middle,"08,SE","06,07,08",121 SARATOGA AVENUE,1007234,188006,-73.9171,40.6827,316
"2,020",P.S. 272 Curtis Estabrook,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",101-24 SEAVIEW AVENUE,1015787,170842,-73.886373,40.635542,318
"2,020",P.S. 273 Wortman,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",923 JEROME STREET,1017745,179209,-73.879276,40.6585,305
"2,020",P.S. 274 Kosciusko,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",800 BUSHWICK AVENUE,1004166,192193,-73.92818,40.694179,304
"2,020",IS 275 Thelma J. Hamilton,General Academic,Junior High-Intermediate-Middle,NULL,8,985 ROCKAWAY AVENUE,1009986,178313,-73.9074,40.6566,316
"2,020",P.S. 276 Louis Marshall,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1070 EAST  83 STREET,1009664,170275,-73.908436,40.634005,318
"2,020",P.S. 277 Gerritsen Beach,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2529 GERRITSEN AVENUE,1004287,156350,-73.92785,40.595798,318
"2,020",J.H.S. 278 Marine Park,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1925 STUART STREET,1001265,160336,-73.938721,40.606745,315
"2,020",P.S. 279 Herman Schreiber,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1070 EAST 104 STREET,1014000,173970,-73.892797,40.644134,318
"2,020",IS 280 Brooklyn Studio School,General Academic,Junior High-Intermediate-Middle,NULL,"06,07,08",8310 21ST AVENUE,985804,159650,-73.9944,40.6049,311
"2,020",I.S. 281 Joseph B Cavallaro,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",8787 24 AVENUE,986037,155923,-73.993565,40.594648,311
